wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1138.1019,0,0.15467,3.7163e-07,54.441,54.596
1138.1120,0,0.15467,3.7164e-07,54.451,54.605
1138.1220,0,0.15466,3.7165e-07,54.461,54.615
1138.1320,0,0.15466,3.7167e-07,54.47,54.625
1138.1421,0,0.15467,3.7168e-07,54.48,54.635
1138.1521,0,0.15467,3.717e-07,54.49,54.645
1138.1621,0,0.15466,3.7171e-07,54.5,54.655
1138.1722,0,0.15466,3.7172e-07,54.51,54.664
1138.1822,0,0.15467,3.7174e-07,54.519,54.674
1138.1922,0,0.15467,3.7175e-07,54.529,54.684
1138.2023,0,0.15466,3.7176e-07,54.539,54.694
1138.2123,0,0.15466,3.7177e-07,54.549,54.703
1138.2224,0,0.15467,3.7179e-07,54.559,54.713
1138.2324,0,0.15467,3.718e-07,54.568,54.723
1138.2424,0,0.15466,3.7181e-07,54.578,54.733
1138.2525,0,0.15466,3.7183e-07,54.588,54.743
1138.2625,0,0.15467,3.7184e-07,54.598,54.752
1138.2725,0,0.15467,3.7185e-07,54.608,54.762
1138.2826,0,0.15466,3.7187e-07,54.617,54.772
1138.2926,0,0.15467,3.7188e-07,54.627,54.782
1138.3026,0,0.15466,3.7189e-07,54.637,54.792
1138.3127,0,0.15467,3.719e-07,54.647,54.801
1138.3227,0,0.15466,3.7192e-07,54.656,54.811
1138.3327,0,0.15467,3.7193e-07,54.666,54.821
1138.3428,0,0.15466,3.7194e-07,54.676,54.831
1138.3528,0,0.15467,3.7195e-07,54.686,54.84
1138.3629,0,0.15467,3.7197e-07,54.695,54.85
1138.3729,0,0.15466,3.7198e-07,54.705,54.86
1138.3829,0,0.15466,3.7199e-07,54.715,54.87
1138.3930,0,0.15467,3.72e-07,54.725,54.879
1138.4030,0,0.15467,3.7202e-07,54.734,54.889
1138.4130,0,0.15466,3.7203e-07,54.744,54.899
1138.4231,0,0.15466,3.7204e-07,54.754,54.909
1138.4331,0,0.15467,3.7205e-07,54.764,54.918
1138.4431,0,0.15467,3.7207e-07,54.773,54.928
1138.4532,0,0.15466,3.7208e-07,54.783,54.938
1138.4632,0,0.15466,3.7209e-07,54.793,54.948
1138.4733,0,0.15467,3.721e-07,54.803,54.957
1138.4833,0,0.15467,3.7211e-07,54.812,54.967
1138.4933,0,0.15466,3.7212e-07,54.822,54.977
1138.5034,0,0.15467,3.7214e-07,54.832,54.987
1138.5134,0,0.15466,3.7215e-07,54.842,54.996
1138.5234,0,0.15467,3.7216e-07,54.852,55.006
1138.5335,0,0.15466,3.7217e-07,54.861,55.016
1138.5435,0,0.15467,3.7218e-07,54.871,55.026
1138.5535,0,0.15466,3.7219e-07,54.881,55.036
1138.5636,0,0.15467,3.7221e-07,54.891,55.045
1138.5736,0,0.15467,3.7222e-07,54.901,55.055
1138.5836,0,0.15466,3.7223e-07,54.91,55.065
1138.5937,0,0.15466,3.7224e-07,54.92,55.075
1138.6037,0,0.15467,3.7225e-07,54.93,55.085
1138.6138,0,0.15467,3.7226e-07,54.94,55.094
1138.6238,0,0.15466,3.7227e-07,54.95,55.104
1138.6338,0,0.15466,3.7228e-07,54.959,55.114
1138.6439,0,0.15467,3.7229e-07,54.969,55.124
1138.6539,0,0.15467,3.723e-07,54.979,55.134
1138.6639,0,0.15466,3.7232e-07,54.989,55.143
1138.6740,0,0.15466,3.7233e-07,54.999,55.153
1138.6840,0,0.15467,3.7234e-07,55.008,55.163
1138.6940,0,0.15467,3.7235e-07,55.018,55.173
1138.7041,0,0.15466,3.7236e-07,55.028,55.183
1138.7141,0,0.15467,3.7237e-07,55.038,55.192
1138.7242,0,0.15467,3.7238e-07,55.047,55.202
1138.7342,0,0.15467,3.7239e-07,55.057,55.212
1138.7442,0,0.15466,3.724e-07,55.067,55.222
1138.7543,0,0.15466,3.7241e-07,55.077,55.231
1138.7643,0,0.15467,3.7242e-07,55.087,55.241
1138.7743,0,0.15466,3.7243e-07,55.096,55.251
1138.7844,0,0.15467,3.7244e-07,55.106,55.261
1138.7944,0,0.15466,3.7245e-07,55.116,55.271
1138.8044,0,0.15466,3.7246e-07,55.126,55.28
1138.8145,0,0.15467,3.7247e-07,55.135,55.29
