wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1210.2000,0,0.7425,5.1393e-09,95.774,96.517
1210.2500,0,0.7425,5.1401e-09,95.848,96.59
1210.3000,0,0.7425,5.1409e-09,95.921,96.664
1210.3500,0,0.7425,5.1416e-09,95.994,96.737
1210.4000,0,0.7425,5.1424e-09,96.068,96.81
1210.4500,0,0.7425,5.1431e-09,96.141,96.884
1210.5000,0,0.7425,5.1439e-09,96.215,96.957
1210.5500,0,0.7425,5.1446e-09,96.288,97.03
1210.6000,0,0.7425,5.1454e-09,96.361,97.104
1210.6500,0,0.7425,5.1461e-09,96.435,97.177
1210.7000,0,0.7425,5.1468e-09,96.508,97.25
1210.7500,0,0.7425,5.1476e-09,96.581,97.324
1210.8000,0,0.7425,5.1483e-09,96.655,97.397
1210.8500,0,0.7425,5.149e-09,96.728,97.47
1210.9000,0,0.7425,5.1497e-09,96.801,97.544
1210.9500,0,0.7425,5.1504e-09,96.875,97.617
1211.0000,0,0.7425,5.1511e-09,96.948,97.69
1211.0500,0,0.7425,5.1518e-09,97.021,97.764
1211.1000,0,0.7425,5.1525e-09,97.095,97.837
1211.1500,0,0.7425,5.1532e-09,97.168,97.91
1211.2000,0,0.7425,5.1539e-09,97.241,97.984
1211.2500,0,0.7425,5.1546e-09,97.315,98.057
1211.3000,0,0.7425,5.1552e-09,97.388,98.13
1211.3500,0,0.7425,5.1559e-09,97.461,98.204
1211.4000,0,0.7425,5.1566e-09,97.534,98.277
1211.4500,0,0.7425,5.1573e-09,97.608,98.35
1211.5000,0,0.7425,5.1579e-09,97.681,98.423
1211.5500,0,0.7425,5.1586e-09,97.754,98.497
1211.6000,0,0.7425,5.1592e-09,97.827,98.57
1211.6500,0,0.7425,5.1599e-09,97.901,98.643
1211.7000,0,0.7425,5.1605e-09,97.974,98.717
1211.7500,0,0.7425,5.1611e-09,98.047,98.79
1211.8000,0,0.7425,5.1618e-09,98.121,98.863
1211.8500,0,0.7425,5.1624e-09,98.194,98.936
1211.9000,0,0.7425,5.163e-09,98.267,99.01
1211.9500,0,0.7425,5.1636e-09,98.34,99.083
1212.0000,0,0.7425,5.1642e-09,98.414,99.156
1212.0500,0,0.7425,5.1649e-09,98.487,99.229
1212.1000,0,0.7425,5.1655e-09,98.56,99.302
1212.1500,0,0.7425,5.1661e-09,98.633,99.376
1212.2000,0,0.7425,5.1667e-09,98.706,99.449
1212.2500,0,0.7425,5.1672e-09,98.78,99.522
1212.3000,0,0.7425,5.1678e-09,98.853,99.595
1212.3500,0,0.7425,5.1684e-09,98.926,99.669
1212.4000,0,0.7425,5.169e-09,98.999,99.742
1212.4500,0,0.7425,5.1696e-09,99.072,99.815
1212.5000,0,0.7425,5.1701e-09,99.146,99.888
1212.5500,0,0.7425,5.1707e-09,99.219,99.961
1212.6000,0,0.7425,5.1712e-09,99.292,100.03
1212.6500,0,0.7425,5.1718e-09,99.365,100.11
1212.7000,0,0.7425,5.1723e-09,99.438,100.18
1212.7500,0,0.7425,5.1729e-09,99.512,100.25
1212.8000,0,0.7425,5.1734e-09,99.585,100.33
1212.8500,0,0.7425,5.174e-09,99.658,100.4
1212.9000,0,0.7425,5.1745e-09,99.731,100.47
1212.9500,0,0.7425,5.175e-09,99.804,100.55
1213.0000,0,0.7425,5.1755e-09,99.877,100.62
1213.0500,0,0.7425,5.1761e-09,99.95,100.69
1213.1000,0,0.7425,5.1766e-09,100.02,100.77
1213.1500,0,0.7425,5.1771e-09,100.1,100.84
1213.2000,0,0.7425,5.1776e-09,100.17,100.91
1213.2500,0,0.7425,5.1781e-09,100.24,100.99
1213.3000,0,0.7425,5.1786e-09,100.32,101.06
1213.3500,0,0.7425,5.1791e-09,100.39,101.13
1213.4000,0,0.7425,5.1795e-09,100.46,101.2
1213.4500,0,0.7425,5.18e-09,100.54,101.28
1213.5000,0,0.7425,5.1805e-09,100.61,101.35
1213.5500,0,0.7425,5.181e-09,100.68,101.42
1213.6000,0,0.7425,5.1814e-09,100.75,101.5
1213.6500,0,0.7425,5.1819e-09,100.83,101.57
1213.7000,0,0.7425,5.1823e-09,100.9,101.64
1213.7500,0,0.7425,5.1828e-09,100.97,101.72
1213.8000,0,0.7425,5.1832e-09,101.05,101.79
1213.8500,0,0.7425,5.1837e-09,101.12,101.86
1213.9000,0,0.7425,5.1841e-09,101.19,101.93
1213.9500,0,0.7425,5.1845e-09,101.27,102.01
1214.0000,0,0.7425,5.185e-09,101.34,102.08
1214.0500,0,0.7425,5.1854e-09,101.41,102.15
1214.1000,0,0.7425,5.1858e-09,101.48,102.23
1214.1500,0,0.7425,5.1862e-09,101.56,102.3
1214.2000,0,0.7425,5.1866e-09,101.63,102.37
1214.2500,0,0.7425,5.187e-09,101.7,102.45
1214.3000,0,0.7425,5.1874e-09,101.78,102.52
1214.3500,0,0.7425,5.1878e-09,101.85,102.59
1214.4000,0,0.7425,5.1882e-09,101.92,102.66
1214.4500,0,0.7425,5.1886e-09,101.99,102.74
1214.5000,0,0.7425,5.189e-09,102.07,102.81
1214.5500,0,0.7425,5.1894e-09,102.14,102.88
1214.6000,0,0.7425,5.1897e-09,102.21,102.96
1214.6500,0,0.7425,5.1901e-09,102.29,103.03
1214.7000,0,0.7425,5.1905e-09,102.36,103.1
1214.7500,0,0.7425,5.1908e-09,102.43,103.17
1214.8000,0,0.7425,5.1912e-09,102.5,103.25
1214.8500,0,0.7425,5.1915e-09,102.58,103.32
1214.9000,0,0.7425,5.1919e-09,102.65,103.39
1214.9500,0,0.7425,5.1922e-09,102.72,103.47
1215.0000,0,0.7425,5.1925e-09,102.8,103.54
1215.0500,0,0.7425,5.1929e-09,102.87,103.61
1215.1000,0,0.7425,5.1964e-09,102.94,103.68
1215.1500,0,0.7425,0.00011637,103.01,103.76
1215.2000,0,0.7425,1.1575,103.09,104.99
1215.2500,0,0.7425,19.277,103.16,123.18
1215.3000,0,0.7425,88.235,103.23,192.21
1215.3500,0,0.7425,103.79,103.31,207.84
1215.4000,0,0.7425,104.52,103.38,208.64
1215.4500,0,0.7425,104.52,103.45,208.71
1215.5000,0,0.7425,104.52,103.52,208.79
1215.5500,0,0.7425,104.52,103.6,208.86
1215.6000,0,0.7425,104.52,103.67,208.93
1215.6500,0,0.7425,104.52,103.74,209
1215.7000,0,0.7425,104.52,103.81,209.08
1215.7500,0,0.7425,104.52,103.89,209.15
1215.8000,0,0.7425,104.52,103.96,209.22
1215.8500,0,0.7425,104.52,104.03,209.29
1215.9000,0,0.7425,104.52,104.1,209.37
1215.9500,0,0.7425,104.52,104.18,209.44
1216.0000,0,0.7425,104.52,104.25,209.51
1216.0500,0,0.7425,104.52,104.32,209.58
1216.1000,0,0.7425,103.36,104.39,208.5
1216.1500,0,0.7425,85.244,104.47,190.45
1216.2000,0,0.7425,16.286,104.54,121.57
1216.2500,0,0.7425,0.72987,104.61,106.08
1216.3000,0,0.7425,3.8536e-05,104.68,105.43
1216.3500,0,0.7425,5.2003e-09,104.76,105.5
1216.4000,0,0.7425,5.1999e-09,104.83,105.57
1216.4500,0,0.7425,5.2001e-09,104.9,105.64
1216.5000,0,0.7425,5.2003e-09,104.97,105.72
1216.5500,0,0.7425,5.2005e-09,105.05,105.79
1216.6000,0,0.7425,5.2007e-09,105.12,105.86
1216.6500,0,0.7425,5.2008e-09,105.19,105.93
1216.7000,0,0.7425,5.201e-09,105.26,106.01
1216.7500,0,0.7425,5.2012e-09,105.34,106.08
1216.8000,0,0.7425,5.2013e-09,105.41,106.15
1216.8500,0,0.7425,5.2015e-09,105.48,106.22
1216.9000,0,0.7425,5.2016e-09,105.55,106.3
1216.9500,0,0.7425,5.2018e-09,105.63,106.37
1217.0000,0,0.7425,5.2019e-09,105.7,106.44
1217.0500,0,0.7425,5.202e-09,105.77,106.51
1217.1000,0,0.7425,5.2022e-09,105.84,106.58
1217.1500,0,0.7425,5.2023e-09,105.91,106.66
1217.2000,0,0.7425,5.2024e-09,105.99,106.73
1217.2500,0,0.7425,5.2025e-09,106.06,106.8
1217.3000,0,0.7425,5.2026e-09,106.13,106.87
1217.3500,0,0.7425,5.2027e-09,106.2,106.95
1217.4000,0,0.7425,5.2028e-09,106.28,107.02
1217.4500,0,0.7425,5.2029e-09,106.35,107.09
1217.5000,0,0.7425,5.203e-09,106.42,107.16
1217.5500,0,0.7425,5.2031e-09,106.49,107.23
1217.6000,0,0.7425,5.2032e-09,106.56,107.31
1217.6500,0,0.7425,5.2033e-09,106.64,107.38
1217.7000,0,0.7425,5.2033e-09,106.71,107.45
1217.7500,0,0.7425,5.2034e-09,106.78,107.52
1217.8000,0,0.7425,5.2035e-09,106.85,107.6
1217.8500,0,0.7425,5.2035e-09,106.92,107.67
1217.9000,0,0.7425,5.2036e-09,107,107.74
