wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
1246.5000,0,0.7425,2.7978e-08,2256,2256.7
1247.1000,0,0.7425,2.7777e-08,2265.4,2266.1
1247.7000,0,0.7425,2.757e-08,2274.7,2275.5
1248.3000,0,0.7425,2.7359e-08,2283.8,2284.5
1248.9000,0,0.7425,2.7144e-08,2292.7,2293.5
1249.5000,0,0.7425,2.6924e-08,2301.5,2302.2
1250.1000,0,0.7425,2.6699e-08,2310,2310.7
1250.7000,0,0.7425,2.6471e-08,2317.9,2318.7
1251.3000,0,0.7425,2.6238e-08,2325.8,2326.5
1251.9000,0,0.7425,2.6001e-08,2333.4,2334.2
1252.5000,0,0.7425,2.576e-08,2341,2341.7
1253.1000,0,0.7425,2.5516e-08,2348.2,2349
1253.7000,0,0.7425,2.5268e-08,2355.4,2356.2
1254.3000,0,0.7425,2.5017e-08,2362.4,2363.1
1254.9000,0,0.7425,2.4763e-08,2369.3,2370
1255.5000,0,0.7425,2.4506e-08,2375.9,2376.6
1256.1000,0,0.7425,2.4247e-08,2382.4,2383.2
1256.7000,0,0.7425,2.3984e-08,2388.8,2389.5
1257.3000,0,0.7425,2.3719e-08,2395,2395.7
1257.9000,0,0.7425,2.3451e-08,2401,2401.7
1258.5000,0,0.7425,2.3181e-08,2406.9,2407.7
1259.1000,0,0.7425,2.2909e-08,2412.6,2413.4
1259.7000,0,0.7425,2.2634e-08,2418.4,2419.1
1260.3000,0,0.7425,2.2357e-08,2423.8,2424.6
1260.9000,0,0.7425,2.2078e-08,2429,2429.7
1261.5000,0,0.7425,2.1797e-08,2434.1,2434.9
1262.1000,0,0.7425,2.1515e-08,2439.2,2439.9
1262.7000,0,0.7425,2.123e-08,2444.1,2444.8
1263.3000,0,0.7425,2.0943e-08,2448.8,2449.6
1263.9000,0,0.7425,2.0655e-08,2453.4,2454.2
1264.5000,0,0.7425,2.0365e-08,2457.9,2458.7
1265.1000,0,0.7425,2.0073e-08,2462.3,2463
1265.7000,0,0.7425,1.978e-08,2466.5,2467.2
1266.3000,0,0.7425,1.9485e-08,2470.6,2471.3
1266.9000,0,0.7425,1.9189e-08,2474.6,2475.3
1267.5000,0,0.7425,1.8892e-08,2478.5,2479.2
1268.1000,0,0.7425,1.8593e-08,2482.2,2482.9
1268.7000,0,0.7425,1.8292e-08,2485.8,2486.6
1269.3000,0,0.7425,1.7991e-08,2489.3,2490.1
1269.9000,0,0.7425,1.7688e-08,2492.7,2493.5
1270.5000,0,0.7425,1.7385e-08,2496,2496.7
1271.1000,0,0.7425,1.708e-08,2499.2,2499.9
1271.7000,0,0.7425,1.6774e-08,2502.2,2503
1272.3000,0,0.7425,1.6468e-08,2505.2,2506
1272.9000,0,0.7425,1.616e-08,2508.1,2508.8
1273.5000,0,0.7425,1.5852e-08,2510.9,2511.6
1274.1000,0,0.7425,1.5543e-08,2513.5,2514.2
1274.7000,0,0.7425,1.5234e-08,2516.1,2516.8
1275.3000,0,0.7425,1.4923e-08,2518.5,2519.3
1275.9000,0,0.7425,1.4612e-08,2520.9,2521.7
1276.5000,0,0.7425,1.4301e-08,2523.2,2524
1277.1000,0,0.7425,1.3989e-08,2525.4,2526.2
1277.7000,0,0.7425,1.3677e-08,2527.5,2528.3
1278.3000,0,0.7425,1.3364e-08,2529.6,2530.3
1278.9000,0,0.7425,1.3052e-08,2531.5,2532.3
1279.5000,0,0.7425,1.2739e-08,2533.4,2534.2
1280.1000,0,0.7425,1.2427e-08,2535.3,2536
1280.7000,0,0.7425,1.2114e-08,2536.9,2537.7
1281.3000,0,0.7425,1.1802e-08,2538.6,2539.3
1281.9000,0,0.7425,1.149e-08,2540.1,2540.9
1282.5000,0,0.7425,1.1178e-08,2541.6,2542.4
1283.1000,0,0.7425,1.0866e-08,2543.1,2543.8
1283.7000,0,0.7425,1.0554e-08,2544.4,2545.2
1284.3000,0,0.7425,1.0242e-08,2545.7,2546.5
1284.9000,0,0.7425,9.9306e-09,2547,2547.7
1285.5000,0,0.7425,9.6188e-09,2548.2,2548.9
1286.1000,0,0.7425,9.307e-09,2549.3,2550
1286.7000,0,0.7425,8.9953e-09,2550.4,2551.1
1287.3000,0,0.7425,8.6837e-09,2551.4,2552.1
1287.9000,0,0.7425,8.3722e-09,2552.4,2553.1
1288.5000,0,0.7425,8.0609e-09,2553.3,2554
1289.1000,0,0.7425,7.7497e-09,2554.1,2554.9
1289.7000,0,0.7425,7.4388e-09,2555,2555.7
